thisRow.t,notes,welcome.started,welcome_text.started,space_to_continue.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 16,OS,,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.listen_time,post_survey.medium,post_survey.music_making,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classical,post_survey.question1.Disco,post_survey.question1.Classic rock,post_survey.question1.Reggae,post_survey.question1.A cappella,post_survey.question1.Country,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Electronic (EDM),post_survey.question1.Metal,post_survey.question1.Alternative rock,post_survey.question1.Latin,post_survey.question1.R&B,post_survey.question1.Folk/indie,post_survey.question1.Jazz,post_survey.question1.Pop,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped,text_4.started,cal_ready.started,calib_instructions.started,Unnamed: 35
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.2363,506.5729,-0.022680381,0.216237117,1,0,0,2.3289,compass,0,33,33,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.5736,514.3875,-0.04536084,0.234793771,1,0,0,1.8096,compass,0,34,34,1,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.3892,715.8484,space,201.4327,,715.8488,794.7391,right,78.8577,,0,0,0,0,1,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.7603,801.8529,0.118556701,-0.195103124,1,0,0,1.0833,compass,0,0,0,15,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.8559,808.0864,0.154639175,0.155412379,1,0,0,0.2258,compass,0,1,1,8,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.0876,814.7701,0.285567058,-0.088917526,1,0,0,0.6662,compass,0,2,2,5,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.7722,821.2636,-0.047422665,0.11623709,1,0,0,0.4828,compass,0,3,3,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.2645,829.3236,0.18556701,-0.059020642,1,0,0,2.0483,compass,0,4,4,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.3282,836.1688,0.18556701,-0.059020642,1,0,0,0.8338,compass,0,5,5,17,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.1698,842.8271,0.18556701,-0.059020642,1,0,0,0.645,compass,0,6,6,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.8291,849.0714,0.217525757,-0.196134036,1,0,0,0.2333,compass,0,7,7,10,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.0735,855.1364,0.276288691,0.117268041,1,0,0,0.0453,compass,0,8,8,32,1,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.1375,862.4925,0.197938192,0.137886598,1,0,0,1.3439,compass,0,9,9,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.494,868.5394,-0.296907169,0.323453608,1,0,0,0.0355,compass,0,10,10,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.5413,877.8641,0.116494877,0.073969064,1,0,0,3.3115,compass,0,11,11,3,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.8666,884.2109,0.141237161,0.131701007,1,0,0,0.3343,compass,0,12,12,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.2113,890.5999,0.154639175,-0.229123696,1,0,0,0.3829,compass,0,13,13,33,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.6017,897.1095,-0.039175211,0.093556709,1,0,0,0.4995,compass,0,14,14,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.1112,910.2669,-0.367010294,0.22860824,1,0,0,6.5508,compass,0,15,15,1,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.2676,924.0793,0.108247423,-0.118814449,1,0,0,7.0284,compass,0,16,16,11,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.0812,930.3127,0.147422712,0.128608232,1,0,0,0.2157,compass,0,17,17,25,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.3142,939.4379,0.135051531,-0.06314433,1,0,0,3.1101,compass,0,18,18,20,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.4395,946.4367,-0.177319556,0.104896899,1,0,0,0.9882,compass,0,19,19,29,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.4372,953.7923,0.044329928,0.130670095,1,0,0,1.349,compass,0,20,20,22,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.7934,960.9266,0.122680428,0.202835044,1,0,0,1.1248,compass,0,21,21,30,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.9278,968.5932,0.435051515,0.102835036,1,0,0,0.313,compass,0,22,22,2,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.5955,974.7203,0.090721681,0.06056701,1,0,0,0.1166,compass,0,23,23,27,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.7207,981.7815,0.160824727,-0.141494869,1,0,0,1.0492,compass,0,24,24,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.7833,988.841,0.158762902,-0.166237113,1,0,0,1.0496,compass,0,25,25,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.8427,994.8607,-0.147422633,0.186340194,1,0,0,0.0122,compass,0,26,26,6,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.8618,1002.1122,0.147422712,0.137886598,1,0,0,1.2496,compass,0,27,27,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.1141,1008.2459,-0.317525726,0.107989675,1,0,0,0.1201,compass,0,28,28,14,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.2468,1014.5454,0.126804155,0.016237121,1,0,0,0.2948,compass,0,29,29,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.5463,1021.003,0.059793846,0.06056701,1,0,0,0.4512,compass,0,30,30,24,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.0037,1028.5935,0.059793846,0.06056701,1,0,0,1.5816,compass,0,31,31,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.5944,1034.8854,0.149484536,0.170876277,1,0,0,0.2861,compass,0,32,32,7,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.8873,1044.1265,0.179381459,-0.132216581,1,0,0,3.2348,compass,0,33,33,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.1283,1051.1534,0.188659825,0.118298953,1,0,0,1.0186,compass,0,34,34,16,1,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.1542,1127.0872,space,75.9213,,1127.0874,1138.1683,right,11.067,,0,1,1,1,1,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.1925,1144.2794,-0.25257732,0.300773188,1,0,0,0.0818,compass,0,0,0,24,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.2809,1150.3072,0.113402062,0.145103101,1,0,0,0.0171,compass,0,1,1,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.3091,1157.7161,0.108247423,0.13891751,1,0,0,1.3968,compass,0,2,2,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.718,1163.9606,0.196907201,0.12757732,1,0,0,0.2401,compass,0,3,3,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,58.82352941,,,Win32,,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.9622,1171.7123,0.196907201,0.12757732,1,0,0,1.7399,compass,0,4,4,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
